id,name,text,Fecha muerte,Fecha beatificación / canonización,source,,
1270,Malco,"Es un personaje bíblico del Nuevo Testamento, fue el sirviente del Sumo Sacerdote que colaboró en el arresto de Jesús. El apóstol Pedro le cortó la oreja derecha en un intento por protegerlo. Jesús tras calmar a Pedro cura la herida de Malco. El suceso es narrado en los cuatro evangelios pero su nombre sólo aparece en el Evangelio de Juan. ",,,"Juan 18:10
https://es.wikipedia.org/wiki/Malco ",,
742,Sedecías,"Su nombre en hebreo significa ""justicia de Dios"", y esi mportante porque fue el último rey de Judá, antes de la destrucción del reino por los babilonios en el 587 a.C. A partir de entonces se inicia el exilio en babilonia. Este rey está relacionado con el tien+mpo del profeta Jeremías.",,,https://www.ecured.cu/Sedec%C3%ADas_de_Jud%C3%A1_(personaje_b%C3%ADblico),,
572,Judas Iscariote,"Fue uno de los apóstoles de Jesús de Nazaret. Siguió a su maestro durante su predicación por Judea y Galilea y, según los Evangelios canónicos, fue el apóstol traidor que reveló a los miembros del Sanedrín el lugar donde podían capturar a su Maestro, tal como había anunciado el propio Jesús durante la Última Cena.",,,,,
570,"Judas Tadeo, san","Uno de los doce apóstoles, hermano de Santiago el Menor, llamadoTadeo para diferenciarlo de Iscariote. En los evangelios no tiene papel alguno. La leyenda medieval cuenta que habría evangelizado Siria y Mesopotamia, junto con Simón. Habría sido martirizado a golpes de maza a los pies de una estatua de Diana, en Suamir, Persia. ",70,,,,
,,,,,,,
1104,"Eduviges, santa ","Originaria de Baviera, se casó con el Enrique, Duque de Silesia. Ambos fundaron monasterios y Hospitales. Al enviudar tomó el hábito religioso de Trebnitz, pero no hizo los votos para poder seguir administrando sus bienes a favor de los pobres. Se le considera la intercesora de quienes no tienen casa, objeto con el que se le representa. ",1243,sf – 1267 ,https://www.aciprensa.com/santos/santo.php?id=310,,
37,Alejandro VII,"Fue el papa N° 237 de la Iglesia Católica entre 1665 y 1667. Se le nombró inquisidor de Malta y nuncio en Colonia en 1639 y Cardenal en 1652. Durante su gobierno colocó a sus parientes en puestos de poder, impulsó modificaciones arquitectónicas en Roma y el Vaticano. Así mismo, se enemistó frecuentemente con Luis XIV de Francia. ",1667,,https://www.ecured.cu/Alejandro_VII ,,
,,,,,,,
,,,,,,,
745,Manasses,"Rey de Judá aproximadamente entre 697 y 642 a.C. Reconstruyó los altares paganos que su padre Ezequías había destruido; además, erigió otros altares en honor de Baal e hizo una imagen de la Diosa Aserá.",,,https://www.ecured.cu/Rey_Manas%C3%A9s,,
,,,,,,,
1012,"Mónica, santa ",Madre de san Agustín de Hipona. Es reconocida por su acatamiento de las virtudes cristianas y los esfuerzos hechos para la reconversión de su hijo. ,387,sf - sf ,"https://www.colegiosanagustin.net/santa-monica-madre-san-agustin-patrona-las-madres/
https://es.wikipedia.org/wiki/M%C3%B3nica_de_Hipona ",,
1016,"Pulqueria de Constantinopla, Santa ","Fue una emperatriz bizantina y hermana de Teodosio II, considerada santa tanto por los cristianos como por los ortodoxos. Se destaca por su lucha contra el monofisismo y su importancia durante el Concilio de Calcedonia del 451. ",453,,http://www.parroquiasanmartin.com/santapulqueriadeconstantinopla.html ,,
478,Retrato femenino,"Al igual que el retrato masculino tenia claras intenciones étnicas e institucionales, lo que permite agruparlos: estas pinturas retratan étnicamente a europeos y elites criollas y ocasionalmente indígenas, cuyas características narrativas dependen del contexto; Institucionalmente se pinta la actitud y la experiencia religiosa (eclesiásticos y monjas) ",,,"https://losingeniosdelpincel.uniandes.edu.co/un-panorama-del-retrato-en-america/
https://losingeniosdelpincel.uniandes.edu.co/herramientas/temas-del-retrato-femenino/ ",,
1018,Ánimas del Purgatorio,"Las almas que penan en el purgatorio antes de ir a la gloria, también llamadas Benditas Almas, constituyó una significativa devoción colonial: orar por la salvación de otros para que el día de la propia muerte otros oren por la de uno. El tema de la redención tomaba un rol central, incluyendo la figura de los intercesores, principalmente advocaciones de la Virgen y Cristo junto algunos santos, quienes representan la solidaridad de la iglesia, la iglesia penitente y la iglesia militante. ",,,https://losingeniosdelpincel.uniandes.edu.co/el-purgatorio-y-los-juicios-finales/,,
,,,,,,,
1021,Leviatán,"Bestia marina referida en la biblia. Es creada por Dios durante el Génesis, es descrito como una serpiente marina, aunque en el libro de Job aparece con características de Dragón. Durante el auge de los viajes marinos, Leviatán se convirtió en un nombre más o menos genérico para los monstruos marinos. ",,,https://elretohistorico.com/el-leviatan-el-monstruo-marino-de-la-mitologia-biblica/ ,,
,,,,,,,
,,,,,,,
1024,"Cristina, mártir","Santa cristina de Bolsena, mártir del siglo III. Según la tradición fue hija de un rico magistrado que se convirtió al cristianismo, destruyendo los ídolos de su padre para regalar los materiales preciosos a los pobres. Su padre fue el encargado de martirizarla. Sin embargo, Dios hizo que resistiera hasta la octava tortura. ",sf,sf - sf ,"https://es.catholic.net/op/articulos/31977/cristina-santa.html#modal 
https://es.wikipedia.org/wiki/Cristina_de_Bolsena ",,
1025,Muerte (Escatología),"Las postrimerías se refieren a las cosas últimas del destino del individuo. Están conformadas por cinco elementos: (1) la muerte como realidad inevitable y vinculada a la incorruptibilidad del alma; (2) el juicio “particular” a cada persona, (3) el cielo como recompensa; (4) el infierno como castigo eterno; y (5) el purgatorio como espacio transitorio y punitivo, lugar de purificación temporal.",,,,,
1026,Catalina de Bosnia,"reina consorte de Bosnia desde mayo de 1446 hasta 1461.  Catalina, quien se había convertido al catolicismo romano impulsó la construcción de iglesias por todo el país. Huyó a Roma después de la caída de Bosnia a manos de Mehmed II.",1478,,https://stringfixer.com/es/Catherine_of_Bosnia ,,
1027,Catalina de Suecia,"También llamada Catalina de Vadstena. Hija del Príncipe Ulf Gudinarsson y Santa Brígida. Aunque contrajo matrimonio tomó votos de castidad. Una vez viuda acompañó a su madre a Roma para conseguir la aprobación de su nueva orden (Orden del Santísimo Salvador) y a la muerte de su madre se hizo cargo del convento de Vadsterna, convirtiéndose en su primera abadesa. ",1381,sf – 1484 ,https://www.aciprensa.com/recursos/biografia-4419 ,,
,,,,,,,
493,Santos dominicos,"Desde sus origenes en el siglo XIII, los dominicos impulsaron los procesos de santidad como testimonio de su labor evangelizadora. En sus iglesias era frecuente las galerias de santos y beatos pertenecientes a la órden, de los cuales algunos tuvieron gran aceptación, como san Alberto Magno, san Jacinto, san Luis Beltrán, san Pedro Verona y, los más importantes, santo Tomás de Aquino y san Vicente Ferrer. ",,,,,
494,Santos Iglesia Primitiva,"Durante el tránsito del cristianismo de una secta judía a una religión institucionalizada, la santidad fue concebida como el estado de comunión con Dios, en la iglesia (es decir, en comunidad), por el Bautismo. Posteriormente la idea se fue diversificando hacia personalidades locales que adquirían una reputación de santidad. Los primeros cristianos comenzaron a orar por la intercesión de los mártires, dándoles la calidad de santidad debido a su sacrificio. ",,,"https://es.wikipedia.org/wiki/Santo#Iglesia_primitiva  
https://losingeniosdelpincel.uniandes.edu.co/herramientas/iglesia-primitiva/ ",,
495,Santos Inocentes,"Según la biblia Herodes, al no poder conocer la ubicación de Jesús quien había sido profetizado como “Rey de Israel”, envió a sus soldados a matar a todo niño menor de dos años en Belén, de esta manera se aseguraba que el “rey profetizado” no amenazara su posición. Se les denominó como “santos inocentes mártires” a partir de la idea de que a su edad no habrían podido cometer pecado. ",,,"Mateo 2,16-18
https://ec.aciprensa.com/wiki/Santos_Inocentes",,
496,Santos jesuitas,"Los jesuitas fueron una de las consecuencias de la contrarreforma, convirtiéndose en eje de la cultura católica. Desde su fundación hasta su supresión en 1767, aportó cerca de la mitad de los santos canonizados, quienes destacan por su labor de evangelización o el martirio.  Iconográficamente es el segundo conjunto más grande de pinturas de santos, pintados de cuerpo entero o medio cuerpo, sosteniendo su atributo iconográfico. Contienen dos tipos de narraciones: un hecho central en la vida del santo y un elemento muy barroco, las visiones.",,,https://losingeniosdelpincel.uniandes.edu.co/santos-modernos-los-jesuitas/ ,,
497,Santos medievales,"A partir del año 930 se iniciaron a reglamentar los procesos de canonización. Además de los santos de las órdenes mendicantes y los mártires de la iglesia primitiva, durante la edad media también se integraron seculares, obispos y papas. A pesar de que no existe una conciencia histórica sobre lo medieval, en la cultura colonial americana se difundieron algunos de estos santos para su devoción, los cuales se pueden clasificar visualmente en tres grupos: obispos de la cristiandad temprana, papas medievales y los santos seculares.",,,https://losingeniosdelpincel.uniandes.edu.co/los-santos-seculares-medievales-y-de-cruzada-barroquizados/ ,,
498,Santos reyes medievales,"Pertenecientes a los santos seculares, se caracterizaron por sus luchas contra los infieles musulmanes en diferentes escenarios de cruzadas: desde las del cercano Oriente, con Luis de Francia, Guillermo de Aquitania y san Fernando, quien conquistó Sevilla. Reyes que habían trabajado a favor de la fé. En América con el culto a los reyes santos se realzan el poder de la Corona y el carácter santo de la elección de Dios sobre los reyes, quienes seguían el modelo de David, ungido rey por la elección de Dios, que estuvo tan de moda en la Edad Media.",,,https://losingeniosdelpincel.uniandes.edu.co/los-santos-seculares-medievales-y-de-cruzada-barroquizados/ ,,
,,,,,,,
500,Señor de los Temblores,"Imagen de Cristo crucificado venerada en Cuzco. Según la tradición, fue donado por Carlos V o Felipe II a la ciudad, para apoyar los procesos de evangelización de la población inca. La escultura de mediados del siglo XVI remplazó hacia 1560 a otra de Cristo conocida como de la Buena Muerte. Inicialmente mantuvo el nombre de su precursora hasta 1650, cuando comenzó a denominarse “Señor de los temblores”. En ese año durante un sismo de gran intensidad la imagen fue sacada en procesión, y según el relato contuvo los efectos del sismo. ",,,http://www.museocolonial.gov.co/colecciones/piezas-del-mes/Paginas/Se%C3%B1or-de-los-temblores.aspx ,,
501,Señor de santa Teresa o Ixmiquilpan,"Talla de cristo crucificado de Nueva España. La imagen fue traída en 1545 y puesta en la capilla de Mapethé, en la que la santa imagen se deterioró. Según el relato, se intentó destruir la imagen quemándola, debido al deterioro, pero no hubo éxito. Durante las décadas siguientes se narran diversos sucesos milagrosos, como la restauración/transformación de la imagen. Tras conocerse su milagrosa transformación, se intentó trasladar la imagen a la Ciudad de México causando un conflicto con los maphetecos, llegando incluso un enfrentamiento armado. ",,,https://www.prensalibre.com/vida/escenario/arqueologa-hablara-del-cristo-de-ixmiquilpan-de-mexico-que-segun-la-tradicion-oral-se-restauro-sin-intervencion-humana/   ,,
502,"Serapión, san","Patriarca de Antioquia a finales del siglo II. Se le conoce especialmente por sus escritos teológicos, algunos de ellos comentados por Eusebio. Tiene culto en la iglesia oriental y la católica.",211,,"https://ec.aciprensa.com/wiki/San_Serapi%C3%B3n 
https://es.catholic.net/op/articulos/34919/serapin-el-escolstico-santo.html#modal 
",,
503,Sibilas,"Las sibilas, debido a su naturaleza clásica profética, fueron asimiladas por el cristianismo. Retratan una mujer de medio cuerpo, con una inscripción con su nombre y eventualmente un recuadro con la profecía que se le atribuye según su proceso de cristianización. En algunas ocasiones se le entrega un atributo que representa la profecía: la cruz, un libro abierto, la caña, etc. Fuero populares debido a las estampas que circularon en la colonia. ",,,https://losingeniosdelpincel.uniandes.edu.co/el-contenido-religioso-de-lo-secular/,,
504,"Simon Stock, san","Santo de origen inglés, también llamado Simón Anglus. Fue elegido como sexto general de los Carmelitas en 1247, periodo en el cual la orden se expande por Inglaterra, abandonando el eremitismo y convirtiéndose en parte de las ordenes mendicantes. Según la tradición, tuvo visiones de la Virgen María quien le entregó el escapulario de la Orden. ",1265,sf - 1435,https://ec.aciprensa.com/wiki/San_Sim%C3%B3n_Stock  ,,
530,Trinidad,"La Trinidad es difícil de representar, porque es el misterio central de la tradición cristiana: propone la unidad de Dios en tres personas distintas, Padre, Hijo y Espíritu Santo. Iconográficamente es uno de los temas más susceptibles de reinterpretación por lo que sus formas visuales tenían el potencial de convertirse en herejía. El tema aparece en el siglo IV y se define como dogma en aquel siglo. ",,,,,
1061,Carlos II de España,"Nacido en España en 1661 y fallecido en 1700, hijo y heredero de Felipe IV y de Mariana de Austria.",,,,,
